Name,Given Name,Additional Name,Family Name,Yomi Name,Given Name Yomi,Additional Name Yomi,Family Name Yomi,Name Prefix,Name Suffix,Initials,Nickname,Short Name,Maiden Name,Birthday,Gender,Location,Billing Information,Directory Server,Mileage,Occupation,Hobby,Sensitivity,Priority,Subject,Notes,Language,Photo,Group Membership,E-mail 1 - Type,E-mail 1 - Value,Phone 1 - Type,Phone 1 - Value,Organization 1 - Type,Organization 1 - Name,Organization 1 - Yomi Name,Organization 1 - Title,Organization 1 - Department,Organization 1 - Symbol,Organization 1 - Location,Organization 1 - Job Description
Dummy Boo,Dummy,940,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,941,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,942,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,943,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,944,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,945,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,946,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,947,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,948,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,949,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,950,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,951,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,952,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,953,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,954,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,955,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,956,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,957,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,958,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,959,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,960,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,961,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,962,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,963,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,964,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,965,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,966,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,967,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,968,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,969,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,970,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,971,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,972,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,973,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,974,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,975,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,976,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,977,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,978,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,979,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,980,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,981,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,982,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,983,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,984,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,985,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,986,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,987,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,988,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,989,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,990,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,991,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,992,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,993,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,994,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,995,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,996,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,997,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,998,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,999,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,1000,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,1001,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,1002,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,1003,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
Dummy Boo,Dummy,1004,Boo,,,,,,,,,,,,,,,,,,,,,,,,,* myContacts,* ,nope@what.meh,,000 111 2222,,Spoke Phone,,Monkey,,,,
